text,terms
Winnie and her staff are the best crew you can find serving you.,"[('staff', '20', '15', 'SERVICE#GENERAL', 'positive'), ('Winnie', '6', '0', 'SERVICE#GENERAL', 'positive')]"
The food is reliable and the price is moderate.,"[('food', '8', '4', 'FOOD#QUALITY', 'positive'), ('NULL', '0', '0', 'RESTAURANT#PRICES', 'neutral')]"
What more can you ask for?,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
"For authentic Thai food, look no further than Toons.","[('Thai food', '23', '14', 'FOOD#QUALITY', 'positive')]"
"Ive been to many Thai restaurants in Manhattan before, and Toons is by far the best Thai food Ive had (except for my mom's of course).",[]
"Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.","[('Pad Thai', '16', '8', 'FOOD#QUALITY', 'positive'), ('appetizer menu', '58', '44', 'FOOD#QUALITY', 'positive')]"
Everything about this restaurant was special.,"[('restaurant', '32', '22', 'RESTAURANT#GENERAL', 'positive')]"
"The service was attentive, yet discreet.","[('service', '11', '4', 'SERVICE#GENERAL', 'positive')]"
The flavors robust and subtle.,"[('NULL', '0', '0', 'FOOD#QUALITY', 'positive')]"
The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,"[('brioche and lollies', '23', '4', 'FOOD#QUALITY', 'positive')]"
I'm saving up for my next visit.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
I went there in late afternoon for some bite size food and refleshment with my date.,[]
The place was quiet and delightful.,"[('place', '9', '4', 'AMBIENCE#GENERAL', 'positive')]"
Service was good and food is wonderful.,"[('Service', '7', '0', 'SERVICE#GENERAL', 'positive'), ('food', '25', '21', 'FOOD#QUALITY', 'positive')]"
I did not try the caviar but I tried their salmon and crab salad (they are all good)  ,"[('salmon', '49', '43', 'FOOD#QUALITY', 'positive'), ('crab salad', '64', '54', 'FOOD#QUALITY', 'positive')]"
It is definitely a good spot for snacks and chat.,"[('spot', '28', '24', 'RESTAURANT#GENERAL', 'positive')]"
"As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.","[('Lucky Strike', '97', '85', 'RESTAURANT#GENERAL', 'positive')]"
"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).","[('wait staff', '14', '4', 'SERVICE#GENERAL', 'positive')]"
"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.","[('food', '8', '4', 'FOOD#QUALITY', 'positive'), ('mussels in spicy tomato sauce', '86', '57', 'FOOD#QUALITY', 'positive'), ('fries', '120', '115', 'FOOD#QUALITY', 'positive')]"
"But the best part about LS is the late night atmosphere, delightfully free of the BTs.","[('late night atmosphere', '55', '34', 'AMBIENCE#GENERAL', 'positive')]"
"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.","[('martini', '39', '32', 'DRINKS#QUALITY', 'positive'), ('martini', '39', '32', 'DRINKS#STYLE_OPTIONS', 'positive'), ('martini', '39', '32', 'DRINKS#PRICES', 'positive'), ('Vanilla Shanty', '120', '106', 'DRINKS#QUALITY', 'positive'), ('setting', '153', '146', 'AMBIENCE#GENERAL', 'positive'), ('music', '170', '165', 'AMBIENCE#GENERAL', 'positive')]"
"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.","[('in-house lady DJ', '20', '4', 'AMBIENCE#GENERAL', 'positive')]"
You can't go wrong with this place.,"[('place', '34', '29', 'RESTAURANT#GENERAL', 'positive')]"
Suan is a great place that I often take my friends (classmates) too.,"[('Suan', '4', '0', 'RESTAURANT#GENERAL', 'positive')]"
"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.","[('location', '12', '4', 'LOCATION#GENERAL', 'positive'), ('Suan', '130', '126', 'RESTAURANT#PRICES', 'positive')]"
I LOVE their Thai,"[('Thai', '17', '13', 'FOOD#QUALITY', 'positive')]"
noodles with shrimp and chicken and coconut juice is the MUST!,"[('noodles with shrimp and chicken and coconut juice', '49', '0', 'FOOD#QUALITY', 'positive')]"
"I was in love with Pongsri on 48th, but compared to Suan it is slow in service and overpriced.",[]
I will go back to Suan soon!,"[('Suan', '22', '18', 'RESTAURANT#GENERAL', 'positive')]"
In summer-eat outside on a terrace (another great feature of Suan)!!!,"[('terrace', '34', '27', 'AMBIENCE#GENERAL', 'positive')]"
I cannot imagine a friendlier staff working in a restaurant.,"[('staff', '35', '30', 'SERVICE#GENERAL', 'positive')]"
I cannot imagine better Indian food in all of the city.,"[('Indian food', '35', '24', 'FOOD#QUALITY', 'positive')]"
I cannot imagine you not rushing out to eat there.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
This restaurant used to be our regular Thursday night dinner location.,[]
"During the course of the past 3 months, the chef and staff changed and it was not for the better.","[('chef', '48', '44', 'FOOD#QUALITY', 'negative'), ('staff', '58', '53', 'SERVICE#GENERAL', 'negative')]"
I wish they would change back to what it was before.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative')]"
The food now is inconsistent.,"[('food', '8', '4', 'FOOD#QUALITY', 'negative')]"
This is the kind of place you'd like to take all your friends to and still keep a secret.,"[('place', '25', '20', 'RESTAURANT#MISCELLANEOUS', 'positive')]"
The setting is casual and romantic.,"[('setting', '11', '4', 'AMBIENCE#GENERAL', 'positive')]"
Prices are very good.,"[('NULL', '0', '0', 'RESTAURANT#PRICES', 'positive')]"
The food is excellent! ,"[('food', '8', '4', 'FOOD#QUALITY', 'positive')]"
"if you're daring, try the balsamic vinegar over icecream, it's wonderful!","[('balsamic vinegar over icecream', '56', '26', 'FOOD#QUALITY', 'positive')]"
"Do not get the Go Go Hamburgers, no matter what the reviews say.","[('Go Go Hamburgers', '31', '15', 'FOOD#QUALITY', 'negative')]"
They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,"[('NULL', '0', '0', 'FOOD#QUALITY', 'negative'), ('NULL', '0', '0', 'FOOD#STYLE_OPTIONS', 'negative'), ('NULL', '0', '0', 'FOOD#PRICES', 'negative')]"
"The rest of the dim sum, though pricey by Chinatown standards, is worth it.","[('dim sum', '23', '16', 'FOOD#PRICES', 'negative'), ('dim sum', '23', '16', 'FOOD#QUALITY', 'positive')]"
Steamed fresh so brought hot hot hot to your table.,"[('NULL', '0', '0', 'FOOD#QUALITY', 'positive')]"
"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.","[('wait', '8', '4', 'SERVICE#GENERAL', 'negative'), ('atmosphere', '116', '106', 'AMBIENCE#GENERAL', 'negative'), ('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'negative')]"
"A few tips: skip the turnip cake, roast pork buns and egg custards.","[('turnip cake', '32', '21', 'FOOD#QUALITY', 'negative'), ('roast pork buns', '49', '34', 'FOOD#QUALITY', 'negative'), ('egg custards', '66', '54', 'FOOD#QUALITY', 'negative')]"
These are overpriced and you can get better just around the corner:,"[('NULL', '0', '0', 'FOOD#PRICES', 'negative'), ('NULL', '0', '0', 'FOOD#QUALITY', 'negative')]"
(1) turnip cakes at the little kiosk on east side of Mott St. just south of bayard,[]
(2) egg custards and pork buns at either bakery on west side of Mott street just south of Canal.,[]
After passing by this restaurant for sometime I finally decided to go in and have dinner.,[]
I was pleasantly suprised.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
The food was exceptional.,"[('food', '8', '4', 'FOOD#QUALITY', 'positive')]"
"The menu consisted of standard brassiere food, better then places like Balthazar etc.",[]
"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.","[('braised lamb shank in red wine', '74', '44', 'FOOD#QUALITY', 'positive')]"
The service was friendly and the atmosphere was casual.,"[('service', '11', '4', 'SERVICE#GENERAL', 'positive'), ('atmosphere', '43', '33', 'AMBIENCE#GENERAL', 'neutral')]"
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,"[('meal', '115', '111', 'FOOD#QUALITY', 'positive'), ('restaurant', '14', '4', 'AMBIENCE#GENERAL', 'neutral')]"
this little place has a cute interior decor and affordable city prices.,"[('interior decor', '43', '29', 'AMBIENCE#GENERAL', 'positive'), ('place', '17', '12', 'RESTAURANT#PRICES', 'positive')]"
"the pad se ew chicken was delicious, however the pad thai was far too oily.","[('pad se ew chicken', '21', '4', 'FOOD#QUALITY', 'positive'), ('pad thai', '57', '49', 'FOOD#QUALITY', 'negative')]"
i would just ask for no oil next time.,[]
"Have eaten at Ginger House several times, and it's always good.","[('Ginger House', '26', '14', 'RESTAURANT#GENERAL', 'positive')]"
The fried dumplings are GREAT!,"[('fried dumplings', '19', '4', 'FOOD#QUALITY', 'positive')]"
Finally a reliable Chinese restaurant!,"[('Chinese restaurant', '37', '19', 'RESTAURANT#GENERAL', 'positive')]"
This place would be so much better served by being run by a group that actually understands customer service.,"[('customer service', '108', '92', 'SERVICE#GENERAL', 'negative')]"
"The only thing you can do here is walk in and eat .. but planning an event, especially a small, intimate one, forget about it.","[('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'negative')]"
"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!","[('NULL', '0', '0', 'SERVICE#GENERAL', 'negative')]"
"Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.","[('NULL', '0', '0', 'SERVICE#GENERAL', 'negative')]"
"Terrible, terrible management - deserves to be shut-down.","[('management', '29', '19', 'SERVICE#GENERAL', 'negative'), ('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative')]"
Never fails to please.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
"delicious bagels, especially when right out of the oven.","[('bagels', '16', '10', 'FOOD#QUALITY', 'positive')]"
Spreads and toppings are great - though a bit pricey.,"[('Spreads', '7', '0', 'FOOD#QUALITY', 'positive'), ('toppings', '20', '12', 'FOOD#QUALITY', 'positive'), ('Spreads', '7', '0', 'FOOD#PRICES', 'negative'), ('toppings', '20', '12', 'FOOD#PRICES', 'negative')]"
Service is fast and friendly.,"[('Service', '7', '0', 'SERVICE#GENERAL', 'positive')]"
"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.","[('NULL', '0', '0', 'SERVICE#GENERAL', 'negative')]"
But that is highly forgivable.,"[('NULL', '0', '0', 'SERVICE#GENERAL', 'positive')]"
"Been there, done that, and New York, it's not that big a deal.","[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'neutral')]"
"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.","[('food', '8', '4', 'FOOD#QUALITY', 'negative'), ('ambience', '44', '36', 'AMBIENCE#GENERAL', 'negative')]"
"If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.","[('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'negative')]"
"Rao is a good restaurant, but it's nothing special.","[('Rao', '3', '0', 'RESTAURANT#GENERAL', 'neutral')]"
I've eaten at many different Indian restaurants.,[]
"But after last night, Spice Grill is the only place I'm eating indian cuisine.","[('indian cuisine', '77', '63', 'FOOD#QUALITY', 'positive')]"
You must try the shrimp appetizers.,"[('shrimp appetizers', '34', '17', 'FOOD#QUALITY', 'positive')]"
Even my Indian friend couldn't believe how good and tasty everything was.,"[('NULL', '0', '0', 'FOOD#QUALITY', 'positive')]"
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,"[('ambience', '39', '31', 'AMBIENCE#GENERAL', 'positive'), ('staff', '62', '57', 'SERVICE#GENERAL', 'positive')]"
"Great food, great prices, great service.","[('food', '10', '6', 'FOOD#QUALITY', 'positive'), ('NULL', '0', '0', 'RESTAURANT#PRICES', 'positive'), ('service', '39', '32', 'SERVICE#GENERAL', 'positive')]"
"If you are looking for a good quality, cheap eats - this is the place.","[('eats', '49', '45', 'FOOD#QUALITY', 'positive'), ('eats', '49', '45', 'FOOD#PRICES', 'positive')]"
it's a perfect place to have a amanzing indian food.,"[('indian food', '51', '40', 'FOOD#QUALITY', 'positive')]"
I really loved the different and inovated touch that's the cheff gives to the food.,"[('cheff', '64', '59', 'FOOD#STYLE_OPTIONS', 'positive')]"
"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!","[('place', '71', '66', 'AMBIENCE#GENERAL', 'positive'), ('service', '84', '77', 'SERVICE#GENERAL', 'positive')]"
"I love Ess-a-bagel, but I live on the west side, so I often go to Murray's for convenience.",[]
"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.","[('bagels', '12', '6', 'FOOD#QUALITY', 'negative')]"
"Better than the bagel shop on the corner, but not worth going out of your way for, in my opinion.",[]
Also a little more expensive than your average bagel place.,[]
Great bagels made the old-fashioned way.,"[('bagels', '12', '6', 'FOOD#QUALITY', 'positive'), ('bagels', '12', '6', 'FOOD#STYLE_OPTIONS', 'positive')]"
The appetizing is excellent - just as good as Zabars Barney Greengrass at a reasonable price (if bought by the pound).,[]
Drawbacks: service is slow and they don't toast!,"[('service', '18', '11', 'SERVICE#GENERAL', 'negative')]"
The food was absolutely amazing!!,"[('food', '8', '4', 'FOOD#QUALITY', 'positive')]"
The baked clams octopus we shared as appetizers were the best we've ever had!! ,"[('baked clams octopus', '23', '4', 'FOOD#QUALITY', 'positive')]"
"The lamb was tender so full of flavor, the dessert was divine!!","[('lamb', '8', '4', 'FOOD#QUALITY', 'positive'), ('dessert', '50', '43', 'FOOD#QUALITY', 'positive')]"
The waiter was attentive.,"[('waiter', '10', '4', 'SERVICE#GENERAL', 'positive')]"
The place itself is beautiful the bar scene seems to be happening.,"[('place', '9', '4', 'AMBIENCE#GENERAL', 'positive'), ('bar scene', '43', '34', 'AMBIENCE#GENERAL', 'positive')]"
"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.","[('Appetizers', '44', '34', 'FOOD#QUALITY', 'neutral'), ('waiter', '60', '54', 'SERVICE#GENERAL', 'negative'), ('potato stuff kanish', '113', '94', 'FOOD#QUALITY', 'positive')]"
"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.","[('salmon', '44', '38', 'FOOD#QUALITY', 'negative'), ('chicken', '85', '78', 'FOOD#QUALITY', 'positive'), ('servings for main entree', '30', '6', 'FOOD#STYLE_OPTIONS', 'negative')]"
Dessert is a joke...dont bother,"[('Dessert', '7', '0', 'FOOD#QUALITY', 'negative')]"
"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.","[('service', '119', '112', 'SERVICE#GENERAL', 'positive')]"
"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.","[('feel', '32', '28', 'AMBIENCE#GENERAL', 'positive'), ('portions', '71', '63', 'FOOD#STYLE_OPTIONS', 'positive'), ('veal', '100', '96', 'FOOD#STYLE_OPTIONS', 'positive')]"
"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.","[('anti-pasta', '14', '4', 'FOOD#QUALITY', 'positive'), ('calamari', '53', '45', 'FOOD#QUALITY', 'positive'), ('pasta mains', '86', '75', 'FOOD#QUALITY', 'positive'), ('pasta mains', '86', '75', 'FOOD#STYLE_OPTIONS', 'positive')]"
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,"[('wine list', '13', '4', 'DRINKS#STYLE_OPTIONS', 'positive'), ('meal', '85', '81', 'FOOD#PRICES', 'positive')]"
"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...","[('NULL', '0', '0', 'RESTAURANT#PRICES', 'neutral'), ('measures of liquers', '88', '69', 'DRINKS#STYLE_OPTIONS', 'positive')]"
Fantastic place.,"[('place', '15', '10', 'RESTAURANT#GENERAL', 'positive')]"
Cute and decorative.,"[('NULL', '0', '0', 'AMBIENCE#GENERAL', 'positive')]"
A pleasant surprise.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
Go there to relax and feel like your somewhere else.,"[('NULL', '0', '0', 'AMBIENCE#GENERAL', 'positive')]"
Lucky Strike is a great casual place to just grab a bite to eat.,"[('Lucky Strike', '12', '0', 'RESTAURANT#GENERAL', 'positive')]"
"Yeah the crowd can take it a bit seriously, but it shouldn't.",[]
"Great food, great decor, great service.","[('food', '10', '6', 'FOOD#QUALITY', 'positive'), ('decor', '23', '18', 'AMBIENCE#GENERAL', 'positive'), ('service', '38', '31', 'SERVICE#GENERAL', 'positive')]"
I recommend it!,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
Just ignore the trendy wannabes.,[]
"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!","[('spot', '24', '20', 'RESTAURANT#MISCELLANEOUS', 'positive')]"
(Always ask the bartender for the SEASONAL beer!!!,"[('SEASONAL beer', '47', '34', 'DRINKS#QUALITY', 'positive')]"
Guaranteed to be a tasty experience!),"[('NULL', '0', '0', 'DRINKS#QUALITY', 'positive')]"
Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.,"[('spot', '14', '10', 'RESTAURANT#MISCELLANEOUS', 'positive')]"
I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!,"[('Heartland Brewery', '59', '42', 'RESTAURANT#GENERAL', 'positive')]"
All the people that I bring there go back on their own and bring THEIR friends!,"[('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'positive')]"
Go there once and oh yes...you will go back...you will...,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
What a great place!,"[('place', '18', '13', 'RESTAURANT#GENERAL', 'positive')]"
Not the typical NYC gimmick theme restaurant.,"[('restaurant', '44', '34', 'AMBIENCE#GENERAL', 'positive')]"
"A cool bar with great food, and tons of excellent beer.","[('bar', '10', '7', 'AMBIENCE#GENERAL', 'positive'), ('food', '26', '22', 'FOOD#QUALITY', 'positive'), ('beer', '54', '50', 'DRINKS#QUALITY', 'positive'), ('beer', '54', '50', 'DRINKS#STYLE_OPTIONS', 'positive')]"
And even with it's Pub atmosphere they were great to my kids too!,"[('NULL', '0', '0', 'SERVICE#GENERAL', 'positive')]"
Loved it!,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
"Out of the hundreds of Italian restaurants in Queens, this is among the best.",[]
The shrimp scampi was excellent and the antipasti were plentiful.,"[('shrimp scampi', '17', '4', 'FOOD#QUALITY', 'positive'), ('antipasti', '49', '40', 'FOOD#STYLE_OPTIONS', 'positive')]"
It is expensive but well worth the money.,"[('NULL', '0', '0', 'RESTAURANT#PRICES', 'negative'), ('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
"If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.","[('Corona', '109', '103', 'RESTAURANT#GENERAL', 'positive')]"
The only thing more wonderful than the food (which is exceptional) is the service.,"[('food', '43', '39', 'FOOD#QUALITY', 'positive'), ('service', '81', '74', 'SERVICE#GENERAL', 'positive')]"
The only thing the waiters don't do for you is wipe your chin when you leave.,"[('waiters', '26', '19', 'SERVICE#GENERAL', 'positive')]"
Wonderful at holiday time.,"[('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'positive')]"
Cozy romantic atomosphere with only around 15 tables at most.,"[('atomosphere', '25', '14', 'AMBIENCE#GENERAL', 'positive')]"
Service was very prompt but slightly rushed.,"[('Service', '7', '0', 'SERVICE#GENERAL', 'positive'), ('Service', '7', '0', 'SERVICE#GENERAL', 'negative')]"
"Food was very good, but not what I would consider out of this world.","[('Food', '4', '0', 'FOOD#QUALITY', 'neutral')]"
Go here for a romantic dinner but not for an all out wow dining experience.,"[('NULL', '0', '0', 'AMBIENCE#GENERAL', 'positive'), ('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'negative')]"
My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian.,"[('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'positive')]"
Too bad the food wasn't of the same heritage.,"[('food', '16', '12', 'FOOD#QUALITY', 'negative')]"
"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.","[('porcini mushroom pasta special', '34', '4', 'FOOD#QUALITY', 'negative'), ('seafood tagliatelle', '80', '61', 'FOOD#QUALITY', 'negative')]"
A real dissapointment.,"[('NULL', '0', '0', 'FOOD#QUALITY', 'negative')]"
But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,"[('tiramisu', '49', '41', 'FOOD#QUALITY', 'negative')]"
They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,"[('NULL', '0', '0', 'FOOD#QUALITY', 'negative')]"
Priced at upper intermediate range.,"[('NULL', '0', '0', 'RESTAURANT#PRICES', 'negative')]"
I really liked this place.,"[('place', '25', '20', 'RESTAURANT#GENERAL', 'positive')]"
"Everything I had was good, and I'm a eater.","[('NULL', '0', '0', 'FOOD#QUALITY', 'positive')]"
It was pretty inexpensive too.,"[('NULL', '0', '0', 'RESTAURANT#PRICES', 'positive')]"
This place has the best Chinese style BBQ ribs in the city.,"[('BBQ ribs', '46', '38', 'FOOD#QUALITY', 'positive'), ('BBQ ribs', '46', '38', 'FOOD#STYLE_OPTIONS', 'positive')]"
I also recommend the rice dishes or the different varieties of congee (rice porridge).,"[('rice dishes', '32', '21', 'FOOD#QUALITY', 'positive'), ('congee (rice porridge)', '85', '63', 'FOOD#QUALITY', 'positive')]"
It's great to go for a quick lunch either alone or with a friend.,"[('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'positive')]"
It's definately not a place to go if you want to impress someone.,"[('place', '27', '22', 'RESTAURANT#MISCELLANEOUS', 'negative')]"
"However, if you want great food at a great price and don't mind the decor, you can't beat this place.","[('food', '31', '27', 'FOOD#QUALITY', 'positive'), ('decor', '73', '68', 'AMBIENCE#GENERAL', 'neutral'), ('food', '31', '27', 'FOOD#PRICES', 'positive')]"
Quick and friendly service.,"[('service', '26', '19', 'SERVICE#GENERAL', 'positive')]"
This is one of the best comfort food places in the city.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
It's somewhere you can eat and be happy.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
"When I'm feeling stressed by the noise and congestion around my office, I head for Cafe St. Bart's.",[]
"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.","[('main dining room', '45', '29', 'AMBIENCE#GENERAL', 'positive'), ('ceiling', '97', '90', 'AMBIENCE#GENERAL', 'positive')]"
"The food is wonderful, tasty and filling, and the service is professional and friendly.","[('food', '8', '4', 'FOOD#QUALITY', 'positive'), ('food', '8', '4', 'FOOD#STYLE_OPTIONS', 'positive'), ('service', '57', '50', 'SERVICE#GENERAL', 'positive')]"
"I can't wait for summer, when they serve outside on their gigantic patio.","[('patio', '72', '67', 'AMBIENCE#GENERAL', 'positive')]"
Ahhh...,[]
I recently tried Suan and I thought that it was great.,"[('Suan', '21', '17', 'RESTAURANT#GENERAL', 'positive')]"
This little place definitely exceeded my expectations and you sure get a lot of food for your money.,"[('food', '84', '80', 'FOOD#STYLE_OPTIONS', 'positive'), ('place', '17', '12', 'RESTAURANT#GENERAL', 'positive'), ('food', '84', '80', 'FOOD#PRICES', 'positive')]"
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,"[('service', '11', '4', 'SERVICE#GENERAL', 'positive'), ('food', '46', '42', 'FOOD#QUALITY', 'positive'), ('hot sauce', '93', '84', 'FOOD#QUALITY', 'positive')]"
I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
They all know you.,"[('NULL', '0', '0', 'SERVICE#GENERAL', 'positive')]"
Good food.,"[('food', '9', '5', 'FOOD#QUALITY', 'positive')]"
Good drink.,"[('drink', '10', '5', 'DRINKS#QUALITY', 'positive')]"
How do you rate home?,"[('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'positive')]"
I have never had cheescake like this.,"[('cheescake', '26', '17', 'FOOD#QUALITY', 'positive')]"
I thought I had died and gone to heaven.,"[('NULL', '0', '0', 'FOOD#QUALITY', 'positive')]"
"Great spot, whether looking for a couple of drinks or quiet dinner.","[('spot', '10', '6', 'RESTAURANT#GENERAL', 'positive'), ('spot', '10', '6', 'RESTAURANT#MISCELLANEOUS', 'positive')]"
Warm and friendly in the winter and terrific outdoor seating in the warmer months.,"[('NULL', '0', '0', 'AMBIENCE#GENERAL', 'positive'), ('outdoor seating', '60', '45', 'AMBIENCE#GENERAL', 'positive')]"
The food is great and they have a good selecion of wines at reasonable prices.,"[('food', '8', '4', 'FOOD#QUALITY', 'positive'), ('selecion of wines', '56', '39', 'DRINKS#STYLE_OPTIONS', 'positive'), ('selecion of wines', '56', '39', 'DRINKS#PRICES', 'positive')]"
Have been several times and it never dissapoints.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'positive')]"
"After hearing a lot of great things about the restaurant, and passing by it on a daily basis, we decided to try.",[]
We were less than impressed.,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative')]"
"While the ambiance and atmosphere were great, the food and service could have been a lot better.","[('ambiance', '18', '10', 'AMBIENCE#GENERAL', 'positive'), ('atmosphere', '33', '23', 'AMBIENCE#GENERAL', 'positive'), ('food', '54', '50', 'FOOD#QUALITY', 'negative'), ('service', '66', '59', 'SERVICE#GENERAL', 'negative')]"
"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.","[('chicken casserole', '32', '15', 'FOOD#QUALITY', 'negative'), ('chicken casserole', '32', '15', 'FOOD#STYLE_OPTIONS', 'negative')]"
Probably would not go again...,"[('NULL', '0', '0', 'RESTAURANT#GENERAL', 'negative')]"
"i've been to sapphire twice and both times the food was fine, if not good.","[('food', '51', '47', 'FOOD#QUALITY', 'positive')]"
"stick with the chicken, beef, and lamb dishes.","[('chicken', '22', '15', 'FOOD#QUALITY', 'positive'), ('beef', '28', '24', 'FOOD#QUALITY', 'positive'), ('lamb dishes', '45', '34', 'FOOD#QUALITY', 'positive')]"
i don't usually order wine with indian so i can't comment on their wine list or their wines.,[]
instead ordered an ice cold beer which to me works with indian.,[]
"service is friendly, and never had a problem walking in and getting a table.","[('service', '7', '0', 'SERVICE#GENERAL', 'positive'), ('NULL', '0', '0', 'RESTAURANT#MISCELLANEOUS', 'positive')]"
i would recommend reservations on weekends though.,[]
skip dessert.,"[('dessert', '12', '5', 'FOOD#QUALITY', 'negative')]"
Best Reuben sandwich ever!,"[('Reuben sandwich', '20', '5', 'FOOD#QUALITY', 'positive')]"
A classic!,"[('NULL', '0', '0', 'FOOD#QUALITY', 'positive')]"
Don't miss Bloom's on your next trip to Manhatten.,"[(""Bloom's"", '18', '11', 'RESTAURANT#GENERAL', 'positive')]"
"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.","[('place', '90', '85', 'RESTAURANT#MISCELLANEOUS', 'positive')]"
Thanks Bloom's for a lovely trip.,"[(""Bloom's"", '14', '7', 'RESTAURANT#GENERAL', 'positive')]"
"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.",[]
"The food was not fresh, the sauces were bland and very oily.","[('food', '8', '4', 'FOOD#QUALITY', 'negative'), ('sauces', '34', '28', 'FOOD#QUALITY', 'negative')]"
It just wasn't Thai.,"[('NULL', '0', '0', 'FOOD#QUALITY', 'negative')]"
Went to Ottimo and was expecting outstanding pizza (as I love La Pizza Fresca).,[]
